57.01,50.14,1,0,0,
57.00,50.13,1,0,0,
56.99,50.12,1,0,0,
56.97,50.12,1,0,0,
56.96,50.11,1,0,0,
21.72,14.85,1,0,0,
14.85,21.72,1,0,0,
50.11,56.96,1,0,0,
50.12,56.97,1,0,0,
50.12,56.99,1,0,0,
50.13,57.00,1,0,0,
50.14,57.01,1,0,0,
50.14,57.03,1,0,0,
50.15,57.04,1,0,0,
50.15,57.06,1,0,0,
50.15,57.07,1,0,0,
50.15,57.08,1,0,0,
50.15,57.10,1,0,0,
50.14,57.11,1,0,0,
50.14,57.13,1,0,0,
50.13,57.14,1,0,0,
50.12,57.15,1,0,0,
50.12,57.17,1,0,0,
50.11,57.18,1,0,0,
50.10,57.19,1,0,0,
50.08,57.19,1,0,0,
50.07,57.20,1,0,0,
50.06,57.21,1,0,0,
50.04,57.21,1,0,0,
50.03,57.22,1,0,0,
50.01,57.22,1,0,0,
50.00,57.22,1,0,0,
0.15,57.22,1,0,0,
0.15,66.92,1,0,0,
50.00,66.92,1,0,0,
50.01,66.92,1,0,0,
50.03,66.92,1,0,0,
50.04,66.93,1,0,0,
50.06,66.93,1,0,0,
50.07,66.94,1,0,0,
50.08,66.95,1,0,0,
50.10,66.95,1,0,0,
50.11,66.96,1,0,0,
50.12,66.97,1,0,0,
50.12,66.99,1,0,0,
50.13,67.00,1,0,0,
50.14,67.01,1,0,0,
50.14,67.03,1,0,0,
50.15,67.04,1,0,0,
50.15,67.06,1,0,0,
50.15,67.07,1,0,0,
50.15,67.08,1,0,0,
50.15,67.10,1,0,0,
50.14,67.11,1,0,0,
50.14,67.13,1,0,0,
50.13,67.14,1,0,0,
50.12,67.15,1,0,0,
50.12,67.17,1,0,0,
50.11,67.18,1,0,0,
14.85,102.43,1,0,0,
21.72,109.29,1,1,1,
